aa: /ɑː/ aa
starrcade: /ˈstɑːrkeɪd/ （摔跤比赛名称，Starrcade）
starred: /stɑːrd/ 由...主演的；星号标记的
starring: /ˈstɑːrɪŋ/ 主演
stars: /stɑːrz/ 星星；明星（复数）
starship: /ˈstɑːrˌʃɪp/ 星际飞船
start: /stɑːrt/ 开始
started: /ˈstɑːrtɪd/ 开始的
starter: /ˈstɑːrtər/ 发动器；初学者
starters: /ˈstɑːrtərz/ 发动器；初学者（复数）
starting: /ˈstɑːrtɪŋ/ 正在开始
starts: /stɑːrts/ 开始（复数）
startup: /ˈstɑːrtˌʌp/ 初创公司
startups: /ˈstɑːrtˌʌps/ 初创公司（复数）
starvation: /stɑːrˈveɪʃn/ 饥饿
starve: /stɑːrv/ 挨饿
starved: /stɑːrvd/ 挨饿的
starving: /ˈstɑːrvɪŋ/ 正在挨饿
stashing: /ˈstæʃɪŋ/ 藏匿
stasiak: /ˈstɑːʒɪˌæk/ (人名，Stasiak)
state: /steɪt/ 状态；国家
stated: /ˈsteɪtɪd/ 被陈述的
statehood: /ˈsteɪtˌhʊd/ 建邦
statement: /ˈsteɪtmənt/ 声明
statements: /ˈsteɪtmənts/ 声明（复数）
states: /steɪts/ 国家；状态（复数）
statesman: /ˈsteɪtsmən/ 政治家
statesmanlike: /ˈsteɪtsmənˌlaɪk/ 有政治家风度的
static: /ˈstætɪk/ 静止的
statically: /ˈstætɪkli/ 静态地
statics: /ˈstætɪks/ 静力学
stating: /ˈsteɪtɪŋ/ 正在陈述
station: /ˈsteɪʃn/ 车站；电台
stationary: /ˈsteɪʃəˌneri/ 静止的；文具
stationed: /ˈsteɪʃənd/ 被部署的
stations: /ˈsteɪʃənz/ 车站；电台（复数）
statistical: /stəˈtɪstɪkl/ 统计的
statistics: /stəˈtɪstɪks/ 统计数据
stats: /stæts/ 统计数据（口语）
statue: /ˈstætʃuː/ 雕像
statues: /ˈstætʃuːz/ 雕像（复数）
stature: /ˈstætʃər/ 身材；声望
status: /ˈsteɪtəs/ 状态；地位
statute: /ˈstætʃuːt/ 法令
statutes: /ˈstætʃuːts/ 法令（复数）
staunch: /stɔːntʃ/ 忠实的；坚定的
staunchly: /ˈstɔːntʃli/ 坚定地
stay: /steɪ/ 停留
stayed: /steɪd/ 停留的
staying: /ˈsteɪɪŋ/ 正在停留
stays: /steɪz/ 停留（复数）
std: /ˌɛsˌtiːˈdiː/ 性病 (缩写)
stdc: /ˌɛsˌtiːˈdiːˈsiː/ (无明确含义)
stead: /stɛd/ 代替
steadfast: /ˈstɛdˌfæst/ 坚定的
steadied: /ˈstɛdid/ 稳定的
steadily: /ˈstɛdəli/ 稳定地
steady: /ˈstɛdi/ 稳定的
steagle: /ˈstiːɡəl/ （可能是人名或俚语，无明确含义）
steak: /steɪk/ 牛排
steal: /stiːl/ 偷窃
stealing: /ˈstiːlɪŋ/ 正在偷窃
steals: /stiːlz/ 偷窃（复数）
steam: /stiːm/ 蒸汽
steamboat: /ˈstiːmboʊt/ 汽船
steamed: /stiːmd/ 蒸的
steamer: /ˈstiːmər/ 汽船；蒸锅
steampowered: /ˈstiːmˌpaʊərd/ 蒸汽动力的
steamrolled: /ˈstiːmˌroʊld/ 被碾压的
steamships: /ˈstiːmˌʃɪps/ 汽船（复数）
steed: /stiːd/ 骏马
steel: /stiːl/ 钢
steelmaking: /ˈstiːlˌmeɪkɪŋ/ 炼钢
steels: /stiːlz/ 钢（复数）
steep: /stiːp/ 陡峭的
steepish: /ˈstiːpɪʃ/ 有些陡峭的
steering: /ˈstɪrɪŋ/ 驾驶
stefan: /ˈstefən/ （人名，Stefan）
stega: /ˈstɛɡə/ （可能是人名或缩写，无明确含义）
steinway: /ˈstaɪnweɪ/ （钢琴品牌，Steinway）
stella: /ˈstɛlə/ （人名，Stella）
stellar: /ˈstɛlər/ 星星的；卓越的
stem: /stɛm/ 茎；阻止
stemmed: /stɛmd/ 被阻止的
stemming: /ˈstɛmɪŋ/ 正在阻止
stenberg: /ˈstɛnˌbɜːrɡ/ （人名，Stenberg）
stench: /stɛntʃ/ 恶臭
step: /stɛp/ 步；步骤
stepbrother: /ˈstɛpˌbrʌðər/ 继兄弟
stephanie: /ˈstɛfəni/ （人名，Stephanie）
stephen: /ˈstiːvən/ （人名，Stephen）
stepmother: /ˈstɛpˌmʌðər/ 继母
steppe: /stɛp/ 大草原
stepped: /stɛpt/ 迈步的；被加强的
stepping: /ˈstɛpɪŋ/ 正在迈步
steps: /stɛps/ 步；步骤（复数）
stepup: /ˈstɛpˌʌp/ 提升
stereotype: /ˈstɛriəˌtaɪp/ 刻板印象
stereotypes: /ˈstɛriəˌtaɪps/ 刻板印象（复数）
sterile: /ˈstɛraɪl/ 无菌的；贫瘠的
steroids: /ˈstɛrɔɪdz/ 类固醇
stetin: /ˈstɛtɪn/ (地名，Szczecin)
steve: /stiːv/ （人名，Steve）
steven: /ˈstiːvən/ （人名，Steven）
stevens: /ˈstiːvənz/ (人名，Stevens)
stew: /stuː/ 炖菜
steward: /ˈstjuːərd/ 管家；乘务员
stewardess: /ˈstjuːərdɛs/ 女乘务员
stewards: /ˈstjuːərdz/ 管家；乘务员（复数）
stewardship: /ˈstjuːərdʃɪp/ 管理
stewart: /ˈstjuːərt/ (人名，Stewart)
stford: /ˌɛsˌtiːˈfɔːrd/ (无明确含义)
stick: /stɪk/ 棍子；粘贴
sticker: /ˈstɪkər/ 贴纸
sticking: /ˈstɪkɪŋ/ 正在粘贴
sticks: /stɪks/ 棍子；粘贴（复数）
sticky: /ˈstɪki/ 粘性的
stiff: /stɪf/ 僵硬的
stifling: /ˈstaɪflɪŋ/ 令人窒息的
still: /stɪl/ 仍然
stillwell: /ˈstɪlˌwɛl/ (地名，Stillwell)
stimulated: /ˈstɪmjəˌleɪtɪd/ 被刺激的
stimulating: /ˈstɪmjəˌleɪtɪŋ/ 令人兴奋的
stimulus: /ˈstɪmjələs/ 刺激
sting: /stɪŋ/ 刺痛
stinging: /ˈstɪŋɪŋ/ 正在刺痛
stingray: /ˈstɪŋˌreɪ/ 魟鱼
stins: /stɪnz/ (无明确含义)
stint: /stɪnt/ 限制；定量
stipulate: /ˈstɪpjəˌleɪt/ 规定
stipulating: /ˈstɪpjəˌleɪtɪŋ/ 正在规定
stipulations: /ˌstɪpjəˈleɪʃənz/ 规定（复数）
stir: /stɜːr/ 搅拌；激动
stirring: /ˈstɜːrɪŋ/ 正在搅拌；令人激动的
stirrings: /ˈstɜːrɪŋz/ 骚动
stirrup: /ˈstɪrəp/ 马镫
stirrups: /ˈstɪrəps/ 马镫（复数）
stock: /stɑːk/ 股票；库存
stockbrokers: /ˈstɑːkˌbroʊkərz/ 股票经纪人
stockholders: /ˈstɑːkˌhoʊldərz/ 股东
stockholm: /ˈstɑːkˌhoʊm/ 斯德哥尔摩
stockpiles: /ˈstɑːkˌpaɪlz/ 库存
stocks: /stɑːks/ 股票；库存（复数）
stokes: /stoʊks/ (人名，Stokes)
stole: /stoʊl/ 偷窃（过去式）
stolen: /ˈstoʊlən/ 被偷窃的
stomach: /ˈstʌmək/ 胃
stomachs: /ˈstʌməks/ 胃（复数）
stomping: /ˈstɑːmpɪŋ/ 正在跺脚
stone: /stoʊn/ 石头
stonehenge: /ˈstoʊnˌhɛndʒ/ 巨石阵
stonehinge: /ˈstoʊnˌhɪndʒ/ （巨石阵的变体）
stones: /stoʊnz/ 石头（复数）
stony: /ˈstoʊni/ 多石的
stood: /stʊd/ 站立（过去式）
stop: /stɑːp/ 停止
stoppage: /ˈstɑːpɪdʒ/ 停止
stopped: /stɑːpt/ 停止的
stopping: /ˈstɑːpɪŋ/ 正在停止
stops: /stɑːps/ 停止（复数）
stopwatch: /ˈstɑːpˌwɑːtʃ/ 秒表
storage: /ˈstɔːrɪdʒ/ 存储
store: /stɔːr/ 商店；存储
stored: /stɔːrd/ 被存储的
stores: /stɔːrz/ 商店；存储（复数）
stories: /ˈstɔːriz/ 故事；楼层（复数）
storing: /ˈstɔːrɪŋ/ 正在存储
storm: /stɔːrm/ 风暴
stormed: /stɔːrmd/ 被暴风雨袭击的
stormgiver: /ˈstɔːrmˌɡɪvər/ （可能是虚构人物或名字，无明确含义）
storming: /ˈstɔːrmɪŋ/ 正在形成风暴
storms: /stɔːrmz/ 风暴（复数）
stormy: /ˈstɔːrmi/ 暴风雨的
story: /ˈstɔːri/ 故事；楼层
storyline: /ˈstɔːriˌlaɪn/ 情节
storyteller: /ˈstɔːriˌtɛlər/ 讲故事的人
storytellers: /ˈstɔːriˌtɛlərz/ 讲故事的人（复数）
storytelling: /ˈstɔːriˌtɛlɪŋ/ 讲故事
stove: /stoʊv/ 火炉
stovetop: /ˈstoʊvˌtɑːp/ 炉灶台面
str: /stʌr/ (可能是缩写或不完整的词，无明确含义)
strafe: /streɪf/ 扫射
straight: /streɪt/ 直的
straightened: /ˈstreɪtənd/ 被拉直的
straighter: /ˈstreɪtər/ 更直的
straightforward: /ˌstreɪtˈfɔːrwərd/ 坦率的；直接的
strain: /streɪn/ 张力；压力
strained: /streɪnd/ 紧张的
strains: /streɪnz/ 张力；压力（复数）
straits: /streɪts/ 海峡；困境
stranded: /ˈstrændɪd/ 搁浅的
strands: /strændz/ 线；链（复数）
strange: /streɪndʒ/ 奇怪的
strangely: /ˈstreɪndʒli/ 奇怪地
stranger: /ˈstreɪndʒər/ 陌生人
strangers: /ˈstreɪndʒərz/ 陌生人（复数）
strangest: /ˈstreɪndʒɪst/ 最奇怪的
strangle: /ˈstræŋɡəl/ 扼杀
strangled: /ˈstræŋɡəld/ 被扼杀的
strangulation: /ˌstræŋɡjəˈleɪʃn/ 勒死
strategic: /strəˈtiːdʒɪk/ 战略性的
strategically: /strəˈtiːdʒɪkli/ 战略性地
strategies: /ˈstrætədʒiz/ 战略（复数）
strategists: /ˈstrætədʒɪsts/ 战略家
strategizes: /ˈstrætədʒaɪzɪz/ 制定战略
strategy: /ˈstrætədʒi/ 战略
stratification: /ˌstrætɪfɪˈkeɪʃn/ 分层
stratified: /ˈstrætɪˌfaɪd/ 分层的
stratosphere: /ˈstrætəˌsfɪr/ 同温层
stratotone: /ˈstrætəˌtoʊn/ (可能是乐器名称，Stratotone)
strauss: /straʊs/ （人名，Strauss）
stravinsky: /strəˈvɪnski/ （人名，Stravinsky）
straw: /strɔː/ 稻草
strawberry: /ˈstrɔːˌbɛri/ 草莓
stray: /streɪ/ 走失的；偏离的
streaks: /striːks/ 条纹；缕
stream: /striːm/ 小溪；流
streamed: /striːmd/ 被流出的
streaming: /ˈstriːmɪŋ/ 正在流动
streamline: /ˈstriːmˌlaɪn/ 使简化
streamlined: /ˈstriːmˌlaɪnd/ 被简化的
streams: /striːmz/ 小溪；流（复数）
street: /striːt/ 街道
streetcar: /ˈstriːtˌkɑːr/ 有轨电车
streets: /striːts/ 街道（复数）
strength: /strɛŋθ/ 力量
strengthen: /ˈstrɛŋθən/ 加强
strengthened: /ˈstrɛŋθənd/ 被加强的
strengthening: /ˈstrɛŋθənɪŋ/ 正在加强
strengths: /strɛŋθs/ 力量（复数）
stress: /strɛs/ 压力
stressed: /strɛst/ 有压力的；被强调的
stresses: /ˈstrɛsɪz/ 压力（复数）
stressful: /ˈstrɛsfəl/ 有压力的
stret: /strɛt/ (可能是缩写或不完整的词，无明确含义)
stretch: /strɛtʃ/ 伸展
stretched: /strɛtʃt/ 被伸展的
stretches: /ˈstrɛtʃɪz/ 伸展（复数）
stretching: /ˈstrɛtʃɪŋ/ 正在伸展
stricken: /ˈstrɪkən/ 被打击的
strict: /strɪkt/ 严格的
stricter: /ˈstrɪktər/ 更严格的
strictly: /ˈstrɪktli/ 严格地
strictness: /ˈstrɪktnəs/ 严格
stride: /straɪd/ 大步
strife: /straɪf/ 冲突
strike: /straɪk/ 打击；罢工
strikes: /straɪks/ 打击；罢工（复数）
striking: /ˈstraɪkɪŋ/ 引人注目的
strikingly: /ˈstraɪkɪŋli/ 显著地
strinberg: /ˈstrɪnˌbɜːrɡ/ （人名，Strindberg）
string: /strɪŋ/ 线；字符串
stringer: /ˈstrɪŋər/ 纵梁；通讯员
stringers: /ˈstrɪŋərz/ 纵梁；通讯员（复数）
stringified: /ˈstrɪŋɪˌfaɪd/ （数据）字符串化的
stringle: /ˈstrɪŋɡəl/ (无明确含义)
strings: /strɪŋz/ 线；字符串（复数）
strink: /strɪŋk/ (无明确含义)
strip: /strɪp/ 脱去；条
stripes: /straɪps/ 条纹（复数）
stripped: /strɪpt/ 被剥夺的；被脱去的
stripping: /ˈstrɪpɪŋ/ 正在剥夺
strips: /strɪps/ 条（复数）
striving: /ˈstraɪvɪŋ/ 正在努力
stro: /stroʊ/ (可能是缩写或不完整的词，无明确含义)
strode: /stroʊd/ 大步走（过去式）
stroke: /stroʊk/ 中风；笔画
strokes: /stroʊks/ 中风；笔画（复数）
stroll: /stroʊl/ 散步
strolling: /ˈstroʊlɪŋ/ 正在散步
strong: /strɔːŋ/ 强大的
stronger: /ˈstrɔːŋɡər/ 更强大的
strongerver: (无明确含义)
strongest: /ˈstrɔːŋɡɪst/ 最强大的
stronghold: /ˈstrɔːŋˌhoʊld/ 据点
strongholds: /ˈstrɔːŋˌhoʊldz/ 据点（复数）
strongly: /ˈstrɔːŋli/ 强烈地
strongo: /ˈstrɔːŋɡoʊ/ (无明确含义)
strowed: /stroʊd/ 散布的
strown: /stroʊn/ 被散布的
strp: /strʌp/ (无明确含义)
strr: /strɜːr/ (无明确含义)
strs: /strʌrz/ (无明确含义)
struck: /strʌk/ 被打击的（过去式）
struct: /strʌkt/ 结构体（计算机）
structs: /strʌkts/ 结构体（复数，计算机）
structur: /ˈstrʌktʃər/ (可能是不完整的 "structure")
structural: /ˈstrʌktʃərəl/ 结构的
structure: /ˈstrʌktʃər/ 结构
structured: /ˈstrʌktʃərd/ 结构化的
structures: /ˈstrʌktʃərz/ 结构（复数）
structuring: /ˈstrʌktʃərɪŋ/ 正在结构化
struggle: /ˈstrʌɡəl/ 斗争
struggled: /ˈstrʌɡəld/ 挣扎的
struggles: /ˈstrʌɡəlz/ 斗争（复数）
struggling: /ˈstrʌɡəlɪŋ/ 正在挣扎
strung: /strʌŋ/ 被串起来的
strup: /strʌp/ (无明确含义)
stu: /stuː/ (可能是缩写或不完整的词，无明确含义)
stuan: /ˈstjuːən/ (无明确含义)
stuart: /ˈstjuːərt/ （人名，Stuart）
stubble: /ˈstʌbəl/ 茬
stubborn: /ˈstʌbərn/ 固执的
stubbornness: /ˈstʌbərnnəs/ 固执
stuber: /ˈstuːbər/ (人名，Stuber)
stucco: /ˈstʌkoʊ/ 灰泥
stuck: /stʌk/ 卡住的
studded: /ˈstʌdɪd/ 镶嵌的
student: /ˈstuːdənt/ 学生
students: /ˈstuːdənts/ 学生（复数）
studied: /ˈstʌdid/ 被研究的
studies: /ˈstʌdiz/ 研究（复数）
studio: /ˈstuːdioʊ/ 工作室
studios: /ˈstuːdioʊz/ 工作室（复数）
studs: /stʌdz/ 大头钉
study: /ˈstʌdi/ 研究
studying: /ˈstʌdiɪŋ/ 正在学习
stuers: /ˈstjuːərz/ (无明确含义)
stuff: /stʌf/ 东西
stumble: /ˈstʌmbəl/ 绊倒
stumbled: /ˈstʌmbəld/ 绊倒的
stunned: /stʌnd/ 被震惊的
stunning: /ˈstʌnɪŋ/ 令人惊艳的
stunningly: /ˈstʌnɪŋli/ 令人惊艳地
stunt: /stʌnt/ 特技
stunts: /stʌnts/ 特技（复数）
stupid: /ˈstuːpɪd/ 愚蠢的
sturdy: /ˈstɜːrdi/ 坚固的
stuttgart: /ˈstʊtɡɑːrt/ 斯图加特
style: /staɪl/ 风格
styles: /staɪlz/ 风格（复数）
stylesheet: /ˈstaɪlˌʃiːt/ 样式表
styling: /ˈstaɪlɪŋ/ 设计
stylized: /ˈstaɪˌlaɪzd/ 风格化的
su: /suː/ (可能是缩写或不完整的词，无明确含义)
suage: /sweɪdʒ/ (无明确含义)
sub: /sʌb/ 次级
suba: /ˈsuːbə/ (无明确含义)
subass: /ˈsʌbˌæs/ (无明确含义)
subatai: /ˈsʌbəˌtaɪ/ (可能是人名，无明确含义)
subatomic: /ˌsʌbəˈtɑːmɪk/ 亚原子的
subber: /ˈsʌbər/ (可能是缩写或俚语，无明确含义)
subbu: /ˈsʌbuː/ (无明确含义)
subcategories: /ˈsʌbˌkætəˌɡɔːriz/ 子类别
subcommittee: /ˈsʌbˌkəˈmɪti/ 小组委员会
subconscious: /ˌsʌbˈkɑːnʃəs/ 潜意识的
subconsciously: /ˌsʌbˈkɑːnʃəsli/ 潜意识地
subcontinent: /ˌsʌbˈkɑːntɪnənt/ 次大陆
subdirectory: /ˈsʌbˌdaɪˈrɛktəri/ 子目录
subdivide: /ˌsʌbdɪˈvaɪd/ 细分
subdivided: /ˌsʌbdɪˈvaɪdɪd/ 被细分的
subdivision: /ˈsʌbdɪˌvɪʒən/ 细分；小区
subdivisions: /ˈsʌbdɪˌvɪʒənz/ 细分；小区（复数）
subdue: /sʌbˈduː/ 征服
subdued: /sʌbˈdjuːd/ 被制服的；柔和的
subduing: /sʌbˈduːɪŋ/ 正在征服
subete: /ˌsʌˈbeɪt/ (无明确含义)
subgroup: /ˈsʌbˌɡruːp/ 子组
subitize: /ˈsʌbɪˌtaɪz/ (感知数量的能力)
subject: /ˈsʌbdʒɪkt/ 主题；科目；臣民
subjective: /səbˈdʒɛktɪv/ 主观的
subjectively: /səbˈdʒɛktɪvli/ 主观地
subjects: /ˈsʌbdʒɪkts/ 主题；科目；臣民（复数）
subjugate: /ˈsʌbdʒəˌɡeɪt/ 征服
subjugation: /ˌsʌbdʒəˈɡeɪʃn/ 征服
sublime: /səˈblaɪm/ 崇高的
submachine: /ˈsʌbˌməˈʃiːn/ 冲锋枪
submarine: /ˈsʌbməˌriːn/ 潜艇
submariners: /ˈsʌbməˌrɪnərz/ 潜艇兵
submarines: /ˈsʌbməˌriːnz/ 潜艇（复数）
submerged: /səbˈmɜːrdʒd/ 被淹没的
submission: /səbˈmɪʃən/ 提交；屈服
submit: /səbˈmɪt/ 提交；屈服
submitted: /səbˈmɪtɪd/ 被提交的
subordinate: /səˈbɔːrdɪnət/ 下级的
subordinates: /səˈbɔːrdɪnəts/ 下属（复数）
subprime: /ˈsʌbˌpraɪm/ 次级
subs: /sʌbz/ 替补队员
subscribe: /səbˈskraɪb/ 订阅
subscribed: /səbˈskraɪbd/ 被订阅的
subscriber: /səbˈskraɪbər/ 订阅者
subscribers: /səbˈskraɪbərz/ 订阅者（复数）
subscribing: /səbˈskraɪbɪŋ/ 正在订阅
subscription: /səbˈskrɪpʃən/ 订阅
subscriptions: /səbˈskrɪpʃənz/ 订阅（复数）
subsequent: /ˈsʌbsɪkwənt/ 随后的
subsequently: /ˈsʌbsɪkwəntli/ 随后地
subset: /ˈsʌbˌsɛt/ 子集
subside: /səbˈsaɪd/ 平息；消退
subsidized: /ˈsʌbsɪˌdaɪzd/ 被补贴的
subsistence: /səbˈsɪstəns/ 生存
subsisting: /səbˈsɪstɪŋ/ 正在生存
subsolver: /ˈsʌbˌsɑːlvər/ (无明确含义)
subsonic: /ˌsʌbˈsɑːnɪk/ 亚音速的
substance: /ˈsʌbstəns/ 物质；实质
substances: /ˈsʌbstənsɪz/ 物质；实质（复数）
substantial: /səbˈstænʃəl/ 实质的；大量的
substantially: /səbˈstænʃəli/ 实质上；大量地
substantiated: /səbˈstænʃiˌeɪtɪd/ 被证实的
substantiating: /səbˈstænʃiˌeɪtɪŋ/ 正在证实
substitute: /ˈsʌbstɪˌtuːt/ 替代品
substitutes: /ˈsʌbstɪˌtuːts/ 替代品（复数）
substitution: /ˌsʌbstɪˈtuːʃn/ 替代
substring: /ˈsʌbˌstrɪŋ/ 子字符串
subsumed: /səbˈsuːmd/ 被包含的
subsurf: /ˈsʌbˌsɜːrf/ (可能是 "subsurface" 的简写)
subsurface: /ˈsʌbˌsɜːrfɪs/ 地下的
subsystems: /ˈsʌbˌsɪstəmz/ 子系统（复数）
subterfuge: /ˈsʌbtərˌfjuːdʒ/ 诡计
subtitles: /ˈsʌbˌtaɪtlz/ 字幕（复数）
subtle: /ˈsʌtl/ 微妙的
subtleness: /ˈsʌtlnəs/ 微妙
subtly: /ˈsʌtli/ 微妙地
subtract: /səbˈtrækt/ 减去
subtracted: /səbˈtræktɪd/ 被减去的
subtracting: /səbˈtræktɪŋ/ 正在减去
subtraction: /səbˈtrækʃən/ 减法
suburb: /ˈsʌbɜːrb/ 郊区
suburban: /səˈbɜːrbən/ 郊区的
suburbia: /səˈbɜːrbiə/ 郊区生活
suburbs: /ˈsʌbɜːrbz/ 郊区（复数）
subversive: /səbˈvɜːrsɪv/ 颠覆性的
succeed: /səkˈsiːd/ 成功
succeeded: /səkˈsiːdɪd/ 成功的
succeeding: /səkˈsiːdɪŋ/ 正在成功
succeeds: /səkˈsiːdz/ 成功（复数）
success: /səkˈsɛs/ 成功
successes: /səkˈsɛsɪz/ 成功（复数）
successful: /səkˈsɛsfəl/ 成功的


successfully: /səkˈsesfəli/ 成功地
succession: /səkˈseʃən/ 继承，连续
successive: /səkˈsesɪv/ 连续的，接连的
successively: /səkˈsesɪvli/ 连续地，接连地
successor: /səkˈsesər/ 继承人，接替者
successors: /səkˈsesərz/ 继承人（复数），接替者（复数）
succumb: /səˈkʌm/ 屈服，屈从
succumbed: /səˈkʌmd/ 屈服了，屈从了
succumbing: /səˈkʌmɪŋ/ 屈服，屈从（现在分词）
sucession: /səkˈseʃən/ (拼写错误) 继承，连续 (应为 succession)
such: /sʌtʃ/ 这样的，如此的
suck: /sʌk/ 吸，吮吸
sucked: /sʌkt/ 吸了，吮吸了
sucks: /sʌks/ 烂透了，糟糕 (口语)；吸（第三人称单数）
sudan: /ˈsuːdæn/ 苏丹
sudbury: /ˈsʌdbəri/ 萨德伯里
sudden: /ˈsʌdn/ 突然的
suddenly: /ˈsʌdnli/ 突然地
sudik:  /ˈsuːdɪk/ (专有名词，未找到常见含义)
sudo: /ˈsuːdoʊ/ sudo（计算机命令）
sued: /suːd/ 起诉了
sueny: /ˈsuːni/ (专有名词，未找到常见含义)
suff: /sʌf/ (非正式) 遭受，忍受 (suffer 的缩写)
suffer: /ˈsʌfər/ 受苦，遭受
suffered: /ˈsʌfərd/ 受苦了，遭受了
suffering: /ˈsʌfərɪŋ/ 苦难，痛苦
sufficient: /səˈfɪʃənt/ 足够的，充分的
sufficiently: /səˈfɪʃəntli/ 足够地，充分地
suffix: /ˈsʌfɪks/ 后缀
suffocating: /ˈsʌfəˌkeɪtɪŋ/ 令人窒息的
suffolk: /ˈsʌfək/ 萨福克
suffrage: /ˈsʌfrɪdʒ/ 选举权
sugar: /ˈʃʊɡər/ 糖
sugarcoated: /ˈʃʊɡərˌkoʊtɪd/ 粉饰的，糖衣的
suggest: /səˈdʒest/ 建议，暗示
suggested: /səˈdʒestɪd/ 建议了，暗示了
suggesting: /səˈdʒestɪŋ/ 建议，暗示（现在分词）
suggestions: /səˈdʒestʃənz/ 建议（复数），暗示（复数）
suggests: /səˈdʒests/ 建议，暗示（第三人称单数）
suicide: /ˈsuːɪsaɪd/ 自杀
suicides: /ˈsuːɪsaɪdz/ 自杀（复数）
suing: /ˈsuːɪŋ/ 起诉（现在分词）
suit: /suːt/ 套装，诉讼
suitable: /ˈsuːtəbl/ 合适的，适宜的
suitcase: /ˈsuːtkeɪs/ 手提箱
suite: /swiːt/ 套房
suited: /ˈsuːtɪd/ 适合的，适宜的
suites: /swiːts/ 套房（复数）
suits: /suːts/ 套装（复数），诉讼（复数）
sujo: /ˈsuːdʒoʊ/ (专有名词，未找到常见含义)
sula: /ˈsuːlə/ (专有名词，未找到常见含义)
sulaman: /ˈsuːləˌmæn/ (专有名词，未找到常见含义)
sullivan: /ˈsʌlɪvən/ 沙利文
sultan: /ˈsʌltən/ 苏丹
sultanate: /ˈsʌltənət/ 苏丹国
sultanates: /ˈsʌltənəts/ 苏丹国（复数）
sultans: /ˈsʌltənz/ 苏丹（复数）
sum: /sʌm/ 总数，总和
sumeria: /suːˈmɪriə/ 苏美尔
sumerian: /suːˈmɪriən/ 苏美尔的
sumeril:  /ˈsjuːmərɪl/ (专有名词，未找到常见含义)
summarize: /ˈsʌməraɪz/ 总结，概括
summarized: /ˈsʌməraɪzd/ 总结了，概括了
summary: /ˈsʌməri/ 总结，概要
summed: /sʌmd/ 求和了，总结了
summer: /ˈsʌmər/ 夏天
summers: /ˈsʌmərz/ 夏天（复数）
summerslam: /ˈsʌmərslæm/ 夏季狂潮（摔跤赛事）
summing: /ˈsʌmɪŋ/ 求和，总结（现在分词）
summit: /ˈsʌmɪt/ 顶点，峰会
summoned: /ˈsʌmənd/ 召集了，传唤了
summs: /sʌmz/ (未找到常见含义，可能是 sum 的复数形式)
sumpter: /ˈsʌmptər/ 驮畜，驮兽
sumptuous: /ˈsʌmptʃuəs/ 奢侈的，华丽的
sums: /sʌmz/ 总数（复数），总和（复数）
sun: /sʌn/ 太阳
sunday: /ˈsʌndeɪ/ 星期日
sundering: /ˈsʌndərɪŋ/ 分裂，分离（现在分词）
sundown: /ˈsʌndaʊn/ 日落
sunglasses: /ˈsʌnˌɡlæsɪz/ 太阳镜
